22.683 ; 22.774 ; 22.937 ; 23.019 ; 23.068 ; 23.082 ; 23.034 ; 22.976 ; 23.032 ; 23.051 ; 22.955 ; 22.845 ; 22.811 ; 22.915 ; 23.084 ; 23.244 ; 23.385 ; 23.413 ; 23.317 ; 23.313 ; 23.364 ; 23.305 ; 23.191 ; 23.043 ; 22.924 ; 22.894 ; 22.963 ; 22.988 ; 22.914 ; 22.885 ; 22.916 ; 22.925 ; 22.835 ; 22.819 ; 22.824 ; 22.830 ; 22.948 ; 23.181 ; 23.347 ; 23.536 ; 23.768 ; 23.901 ; 23.928 ; 23.937 ; 23.968 ; 23.992 ; 23.984 ; 23.952 ; 24.010 ; 24.164 ; 24.334 ; 24.542 ; 24.711 ; 24.876 ; 25.042 ; 25.293 ; 25.459 ; 25.587 ; 25.711 ; 25.783 ; 25.923 ; 26.177 ; 26.406 ; 26.546 ; 26.583 ; 26.538 ; 26.492 ; 26.478 ; 26.491 ; 26.485 ; 26.361 ; 26.162 ; 26.101 ; 26.203 ; 26.329 ; 26.457 ; 26.410 ; 26.414 ; 26.416 ; 26.380 ; 26.373 ; 26.549 ; 26.645 ; 26.442 ; 26.319 ; 26.314 ; 26.322 ; 26.387 ; 26.340 ; 26.220 ; 26.116 ; 26.058 ; 26.036 ; 26.048 ; 26.022 ; 26.003 ; 25.993 ; 25.963 ; 25.957 ; 25.941 ; 
22.439 ; 22.535 ; 22.682 ; 22.799 ; 22.887 ; 22.974 ; 23.012 ; 23.062 ; 23.084 ; 23.121 ; 23.075 ; 22.966 ; 22.954 ; 23.032 ; 23.185 ; 23.346 ; 23.505 ; 23.557 ; 23.572 ; 23.535 ; 23.470 ; 23.382 ; 23.262 ; 23.133 ; 23.040 ; 23.056 ; 23.093 ; 23.146 ; 23.138 ; 23.043 ; 22.990 ; 23.004 ; 22.927 ; 22.909 ; 22.928 ; 22.995 ; 23.081 ; 23.197 ; 23.376 ; 23.566 ; 23.750 ; 23.913 ; 24.071 ; 24.106 ; 24.202 ; 24.272 ; 24.290 ; 24.260 ; 24.322 ; 24.447 ; 24.587 ; 24.746 ; 24.920 ; 25.082 ; 25.262 ; 25.483 ; 25.721 ; 25.829 ; 25.960 ; 26.097 ; 26.262 ; 26.470 ; 26.662 ; 26.749 ; 26.792 ; 26.777 ; 26.704 ; 26.654 ; 26.612 ; 26.614 ; 26.596 ; 26.512 ; 26.445 ; 26.519 ; 26.625 ; 26.641 ; 26.540 ; 26.498 ; 26.545 ; 26.638 ; 26.658 ; 26.796 ; 26.796 ; 26.643 ; 26.443 ; 26.393 ; 26.422 ; 26.404 ; 26.371 ; 26.258 ; 26.193 ; 26.177 ; 26.160 ; 26.166 ; 26.153 ; 26.131 ; 26.116 ; 26.078 ; 26.047 ; 26.047 ; 
22.403 ; 22.445 ; 22.565 ; 22.716 ; 22.866 ; 22.980 ; 23.082 ; 23.087 ; 23.090 ; 23.155 ; 23.209 ; 23.218 ; 23.176 ; 23.219 ; 23.307 ; 23.409 ; 23.514 ; 23.492 ; 23.415 ; 23.384 ; 23.340 ; 23.346 ; 23.322 ; 23.241 ; 23.175 ; 23.187 ; 23.232 ; 23.250 ; 23.283 ; 23.205 ; 23.150 ; 23.150 ; 23.094 ; 23.004 ; 23.034 ; 23.078 ; 23.145 ; 23.280 ; 23.462 ; 23.678 ; 23.852 ; 23.967 ; 24.175 ; 24.287 ; 24.408 ; 24.517 ; 24.532 ; 24.566 ; 24.600 ; 24.697 ; 24.803 ; 24.932 ; 25.083 ; 25.186 ; 25.392 ; 25.558 ; 25.694 ; 25.876 ; 26.169 ; 26.381 ; 26.478 ; 26.607 ; 26.736 ; 26.791 ; 26.899 ; 26.973 ; 26.965 ; 26.894 ; 26.857 ; 26.862 ; 26.885 ; 26.908 ; 26.915 ; 26.967 ; 26.960 ; 26.943 ; 26.807 ; 26.747 ; 26.945 ; 27.135 ; 27.129 ; 27.048 ; 26.891 ; 26.809 ; 26.642 ; 26.503 ; 26.418 ; 26.411 ; 26.481 ; 26.414 ; 26.404 ; 26.415 ; 26.368 ; 26.310 ; 26.277 ; 26.297 ; 26.294 ; 26.289 ; 26.295 ; 26.319 ; 
22.431 ; 22.464 ; 22.580 ; 22.748 ; 22.929 ; 23.031 ; 23.095 ; 23.115 ; 23.191 ; 23.235 ; 23.329 ; 23.449 ; 23.483 ; 23.413 ; 23.432 ; 23.480 ; 23.464 ; 23.375 ; 23.385 ; 23.357 ; 23.317 ; 23.351 ; 23.371 ; 23.336 ; 23.287 ; 23.268 ; 23.345 ; 23.364 ; 23.357 ; 23.381 ; 23.342 ; 23.250 ; 23.182 ; 23.130 ; 23.211 ; 23.193 ; 23.230 ; 23.359 ; 23.544 ; 23.694 ; 23.868 ; 24.093 ; 24.314 ; 24.474 ; 24.560 ; 24.672 ; 24.733 ; 24.760 ; 24.818 ; 24.883 ; 24.943 ; 25.052 ; 25.080 ; 25.165 ; 25.454 ; 25.631 ; 25.724 ; 25.921 ; 26.158 ; 26.324 ; 26.377 ; 26.496 ; 26.552 ; 26.601 ; 26.687 ; 26.820 ; 26.956 ; 27.068 ; 27.157 ; 27.143 ; 27.129 ; 27.115 ; 27.100 ; 27.028 ; 26.967 ; 27.018 ; 27.110 ; 27.264 ; 27.360 ; 27.439 ; 27.441 ; 27.362 ; 27.270 ; 27.073 ; 26.895 ; 26.748 ; 26.601 ; 26.562 ; 26.650 ; 26.693 ; 26.661 ; 26.620 ; 26.577 ; 26.512 ; 26.482 ; 26.472 ; 26.486 ; 26.461 ; 26.463 ; 26.463 ; 
22.463 ; 22.505 ; 22.640 ; 22.814 ; 22.985 ; 23.115 ; 23.160 ; 23.166 ; 23.256 ; 23.346 ; 23.438 ; 23.517 ; 23.598 ; 23.572 ; 23.516 ; 23.479 ; 23.413 ; 23.327 ; 23.365 ; 23.322 ; 23.283 ; 23.316 ; 23.363 ; 23.352 ; 23.320 ; 23.371 ; 23.479 ; 23.500 ; 23.439 ; 23.373 ; 23.264 ; 23.261 ; 23.236 ; 23.205 ; 23.333 ; 23.412 ; 23.473 ; 23.568 ; 23.737 ; 23.874 ; 24.053 ; 24.331 ; 24.480 ; 24.642 ; 24.699 ; 24.784 ; 24.892 ; 24.967 ; 25.021 ; 25.047 ; 25.054 ; 25.101 ; 25.135 ; 25.292 ; 25.534 ; 25.610 ; 25.761 ; 25.999 ; 26.175 ; 26.331 ; 26.360 ; 26.459 ; 26.490 ; 26.533 ; 26.627 ; 26.760 ; 26.871 ; 27.023 ; 27.189 ; 27.270 ; 27.258 ; 27.257 ; 27.184 ; 27.081 ; 27.059 ; 27.091 ; 27.243 ; 27.427 ; 27.575 ; 27.638 ; 27.627 ; 27.566 ; 27.504 ; 27.341 ; 27.142 ; 26.980 ; 26.852 ; 26.854 ; 26.964 ; 26.994 ; 26.936 ; 26.891 ; 26.823 ; 26.722 ; 26.674 ; 26.679 ; 26.668 ; 26.658 ; 26.674 ; 26.660 ; 
22.492 ; 22.561 ; 22.693 ; 22.903 ; 23.071 ; 23.157 ; 23.186 ; 23.249 ; 23.400 ; 23.499 ; 23.557 ; 23.587 ; 23.588 ; 23.549 ; 23.501 ; 23.420 ; 23.357 ; 23.323 ; 23.341 ; 23.326 ; 23.315 ; 23.356 ; 23.388 ; 23.345 ; 23.301 ; 23.413 ; 23.526 ; 23.557 ; 23.456 ; 23.358 ; 23.264 ; 23.225 ; 23.237 ; 23.243 ; 23.334 ; 23.437 ; 23.633 ; 23.772 ; 23.876 ; 24.021 ; 24.128 ; 24.416 ; 24.702 ; 24.865 ; 24.881 ; 24.948 ; 25.047 ; 25.049 ; 25.104 ; 25.082 ; 25.092 ; 25.133 ; 25.131 ; 25.284 ; 25.521 ; 25.608 ; 25.864 ; 26.054 ; 26.252 ; 26.342 ; 26.434 ; 26.506 ; 26.519 ; 26.561 ; 26.611 ; 26.730 ; 26.838 ; 26.994 ; 27.141 ; 27.235 ; 27.261 ; 27.312 ; 27.339 ; 27.284 ; 27.268 ; 27.298 ; 27.398 ; 27.547 ; 27.631 ; 27.719 ; 27.773 ; 27.757 ; 27.698 ; 27.588 ; 27.471 ; 27.398 ; 27.333 ; 27.308 ; 27.331 ; 27.256 ; 27.191 ; 27.120 ; 27.061 ; 26.991 ; 26.955 ; 26.864 ; 26.791 ; 26.816 ; 26.798 ; 26.789 ; 
22.578 ; 22.647 ; 22.761 ; 22.965 ; 23.135 ; 23.217 ; 23.323 ; 23.412 ; 23.481 ; 23.633 ; 23.701 ; 23.664 ; 23.680 ; 23.617 ; 23.566 ; 23.427 ; 23.354 ; 23.352 ; 23.348 ; 23.290 ; 23.255 ; 23.385 ; 23.504 ; 23.468 ; 23.410 ; 23.544 ; 23.679 ; 23.648 ; 23.500 ; 23.346 ; 23.285 ; 23.341 ; 23.376 ; 23.437 ; 23.439 ; 23.499 ; 23.691 ; 23.909 ; 24.128 ; 24.248 ; 24.303 ; 24.450 ; 24.760 ; 25.045 ; 25.131 ; 25.063 ; 25.138 ; 25.208 ; 25.298 ; 25.311 ; 25.300 ; 25.334 ; 25.377 ; 25.519 ; 25.668 ; 25.698 ; 25.881 ; 26.107 ; 26.251 ; 26.394 ; 26.423 ; 26.452 ; 26.454 ; 26.508 ; 26.631 ; 26.730 ; 26.815 ; 26.937 ; 27.099 ; 27.209 ; 27.262 ; 27.295 ; 27.276 ; 27.282 ; 27.435 ; 27.559 ; 27.642 ; 27.663 ; 27.658 ; 27.752 ; 27.835 ; 27.832 ; 27.821 ; 27.756 ; 27.679 ; 27.631 ; 27.591 ; 27.559 ; 27.521 ; 27.462 ; 27.431 ; 27.343 ; 27.307 ; 27.235 ; 27.195 ; 27.105 ; 27.019 ; 26.945 ; 26.933 ; 26.931 ; 
22.727 ; 22.771 ; 22.912 ; 23.040 ; 23.192 ; 23.292 ; 23.434 ; 23.553 ; 23.611 ; 23.653 ; 23.735 ; 23.735 ; 23.807 ; 23.857 ; 23.758 ; 23.590 ; 23.518 ; 23.328 ; 23.287 ; 23.329 ; 23.323 ; 23.430 ; 23.554 ; 23.608 ; 23.643 ; 23.751 ; 23.863 ; 23.775 ; 23.551 ; 23.356 ; 23.359 ; 23.418 ; 23.528 ; 23.592 ; 23.577 ; 23.616 ; 23.833 ; 24.005 ; 24.259 ; 24.372 ; 24.578 ; 24.732 ; 25.069 ; 25.366 ; 25.413 ; 25.374 ; 25.358 ; 25.445 ; 25.469 ; 25.442 ; 25.404 ; 25.530 ; 25.709 ; 25.882 ; 25.878 ; 25.911 ; 26.058 ; 26.212 ; 26.348 ; 26.447 ; 26.478 ; 26.519 ; 26.509 ; 26.541 ; 26.607 ; 26.709 ; 26.799 ; 26.918 ; 27.071 ; 27.212 ; 27.273 ; 27.319 ; 27.347 ; 27.400 ; 27.509 ; 27.510 ; 27.559 ; 27.632 ; 27.683 ; 27.762 ; 27.839 ; 27.854 ; 27.910 ; 27.926 ; 27.873 ; 27.827 ; 27.773 ; 27.757 ; 27.736 ; 27.710 ; 27.617 ; 27.484 ; 27.356 ; 27.312 ; 27.287 ; 27.170 ; 27.080 ; 27.035 ; 27.025 ; 27.022 ; 
22.970 ; 23.040 ; 23.189 ; 23.304 ; 23.315 ; 23.468 ; 23.512 ; 23.514 ; 23.553 ; 23.637 ; 23.719 ; 23.793 ; 23.899 ; 23.929 ; 23.915 ; 23.755 ; 23.689 ; 23.495 ; 23.370 ; 23.376 ; 23.399 ; 23.502 ; 23.679 ; 23.857 ; 24.035 ; 24.097 ; 24.035 ; 23.849 ; 23.645 ; 23.500 ; 23.483 ; 23.487 ; 23.573 ; 23.620 ; 23.664 ; 23.796 ; 24.023 ; 24.228 ; 24.489 ; 24.719 ; 24.966 ; 25.238 ; 25.419 ; 25.648 ; 25.863 ; 25.838 ; 25.772 ; 25.733 ; 25.697 ; 25.662 ; 25.653 ; 25.718 ; 25.862 ; 26.034 ; 26.095 ; 26.099 ; 26.177 ; 26.311 ; 26.436 ; 26.396 ; 26.426 ; 26.547 ; 26.539 ; 26.529 ; 26.642 ; 26.712 ; 26.789 ; 26.893 ; 26.968 ; 27.080 ; 27.206 ; 27.245 ; 27.259 ; 27.341 ; 27.468 ; 27.516 ; 27.528 ; 27.540 ; 27.660 ; 27.785 ; 27.870 ; 27.928 ; 27.980 ; 28.035 ; 28.048 ; 28.019 ; 27.950 ; 27.907 ; 27.913 ; 27.883 ; 27.822 ; 27.683 ; 27.501 ; 27.409 ; 27.347 ; 27.329 ; 27.237 ; 27.171 ; 27.104 ; 27.083 ; 
23.261 ; 23.405 ; 23.643 ; 23.776 ; 23.747 ; 23.664 ; 23.602 ; 23.624 ; 23.712 ; 23.756 ; 23.818 ; 23.897 ; 24.007 ; 24.082 ; 24.019 ; 23.904 ; 23.868 ; 23.683 ; 23.479 ; 23.383 ; 23.422 ; 23.567 ; 23.783 ; 23.936 ; 24.133 ; 24.194 ; 23.983 ; 23.802 ; 23.694 ; 23.608 ; 23.528 ; 23.545 ; 23.610 ; 23.682 ; 23.768 ; 23.922 ; 24.168 ; 24.426 ; 24.656 ; 24.877 ; 25.131 ; 25.489 ; 25.796 ; 25.990 ; 26.074 ; 26.037 ; 25.942 ; 25.850 ; 25.851 ; 25.802 ; 25.849 ; 25.924 ; 26.011 ; 26.205 ; 26.331 ; 26.286 ; 26.322 ; 26.394 ; 26.429 ; 26.429 ; 26.496 ; 26.600 ; 26.599 ; 26.639 ; 26.686 ; 26.722 ; 26.817 ; 26.928 ; 27.014 ; 27.089 ; 27.196 ; 27.299 ; 27.355 ; 27.436 ; 27.489 ; 27.455 ; 27.509 ; 27.565 ; 27.650 ; 27.772 ; 27.898 ; 27.930 ; 27.981 ; 27.970 ; 27.962 ; 27.878 ; 27.818 ; 27.803 ; 27.803 ; 27.766 ; 27.637 ; 27.519 ; 27.404 ; 27.386 ; 27.355 ; 27.302 ; 27.241 ; 27.165 ; 27.109 ; 27.079 ; 
